area,property_type,bedRoom,bathroom,balcony,sector,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score
8658.0,flat,4,4,3,70A,1.6,1,0,0,1,Low Floor,Relatively New,Low,Medium
8518.0,flat,2,2,3,70,1.15,1,0,0,1,Mid Floor,Relatively New,Low,Low
8205.0,flat,3,3,3,70,1.6,1,1,1,1,Mid Floor,Relatively New,Low,Low
9523.0,flat,4,5,3+,81,4.0,0,1,0,0,High Floor,Relatively New,High,High
8345.0,flat,3,4,3+,81,2.22,0,1,0,0,High Floor,Relatively New,High,High
9419.0,flat,4,5,2,81,3.0,0,1,0,0,Mid Floor,Relatively New,High,Medium
5923.0,flat,2,2,2,82,1.0,1,0,0,0,High Floor,Relatively New,High,Medium
2166.6666666666665,flat,5,7,3,62,10.75,0,1,0,0,Mid Floor,Relatively New,High,High
2165.333333333333,flat,4,6,3,62,9.14,1,1,0,0,High Floor,Relatively New,High,High
2168.111111111112,flat,4,6,3,62,8.35,0,1,1,0,High Floor,Relatively New,High,Medium
3560.0,flat,3,3,3+,1,0.73,0,1,0,0,Low Floor,Mid,Medium,Unfurnished
3653.0,flat,3,4,3,1,0.95,0,1,0,0,Mid Floor,Mid,Medium,Unfurnished
3840.0,flat,2,2,3,1,0.48,0,0,0,0,Mid Floor,Mid,Medium,Unfurnished
3323.0,flat,3,3,3+,1,0.86,0,1,0,0,Mid Floor,Mid,Medium,Unfurnished
3129.0,flat,3,3,3+,1,0.81,0,1,0,0,Low Floor,Mid,Medium,Unfurnished
14167.0,flat,3,3,3,67,2.9,0,0,0,1,Low Floor,Relatively New,Low,High
7400.0,flat,1,1,2,71,0.37,0,0,0,0,Low Floor,Relatively New,Low,Medium
8428.0,flat,2,2,1,71,0.59,0,0,0,0,Mid Floor,Mid,Medium,Low
10000.0,flat,2,2,1,71,0.6,0,0,1,0,Mid Floor,Relatively New,Medium,Unfurnished
8222.0,flat,1,1,2,71,0.37,0,0,0,0,Low Floor,Relatively New,Medium,Unfurnished
6588.0,flat,2,2,3+,107,0.9,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
14254.0,flat,3,5,3,70,1.66,0,1,0,0,Mid Floor,Relatively New,High,Medium
7334.0,flat,4,4,3+,90,2.0,0,1,0,1,High Floor,Mid,Low,Unfurnished
14384.0,flat,3,5,3,70,1.67,0,1,0,0,Mid Floor,Mid,High,Medium
8461.0,flat,2,2,2,70,1.1,0,0,0,0,Mid Floor,Relatively New,High,Low
8205.0,flat,3,5,3,70,1.6,0,1,0,0,Mid Floor,Relatively New,High,Low
7925.0,flat,2,2,3,70,1.07,1,0,0,0,Mid Floor,Relatively New,High,Low
8756.0,flat,4,4,2,69,1.76,0,0,0,0,Mid Floor,Relatively New,High,Medium
9822.0,flat,3,3,2,69,1.55,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
9482.0,flat,4,5,3+,Gwal Pahari,5.5,1,1,1,0,High Floor,Newly House,High,Unfurnished
5599.0,flat,2,2,1,99A,0.271,0,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
4745.0,flat,2,2,1,99A,0.261,0,0,0,1,Mid Floor,Relatively New,Medium,Unfurnished
9876.0,flat,2,2,2,102,1.25,0,0,0,0,Low Floor,Relatively New,Medium,Unfurnished
9772.0,flat,3,4,3+,102,2.1,1,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
6859.0,flat,2,2,3+,106,0.95,0,0,0,0,Low Floor,Relatively New,Low,Medium
6642.0,flat,2,2,3+,106,0.92,0,0,0,0,Low Floor,Relatively New,High,Low
7102.0,flat,3,4,3+,106,1.25,0,1,0,0,Mid Floor,Relatively New,High,Low
9255.0,flat,2,2,3+,106,0.87,0,0,0,0,Low Floor,Newly House,High,Medium
6818.0,flat,3,4,3+,106,1.2,0,1,0,0,Mid Floor,Relatively New,High,Low
8888.0,flat,2,2,3,37D,0.8,0,0,0,1,Mid Floor,Relatively New,High,Unfurnished
5536.0,flat,3,3,3+,37D,0.98,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
10344.0,flat,2,2,2,113,1.32,0,0,0,0,Mid Floor,Relatively New,Low,Low
6750.0,flat,3,3,3,56,1.35,0,0,0,1,Mid Floor,Old,Medium,Medium
11694.0,flat,4,5,3+,111,3.45,0,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
9022.0,flat,3,4,3+,81,2.4,1,1,0,0,Mid Floor,Newly House,High,High
12012.0,flat,4,4,3+,81,3.45,0,1,0,0,Mid Floor,Newly House,High,High
10553.0,flat,3,3,3+,81,2.25,0,1,0,0,High Floor,Relatively New,High,High
7175.0,flat,3,3,3,37C,1.25,1,0,0,0,Low Floor,Relatively New,Low,Unfurnished
7185.0,flat,3,3,3+,37C,1.43,0,1,0,1,Low Floor,Relatively New,Low,Unfurnished
7231.0,flat,3,3,3,37C,1.27,0,0,0,1,Low Floor,Relatively New,Low,Unfurnished
7185.0,flat,3,3,3+,37C,1.43,1,1,0,1,Low Floor,Relatively New,Low,Unfurnished
8928.0,flat,3,3,3,37C,1.25,1,0,0,0,Low Floor,Relatively New,Low,Unfurnished
7236.0,flat,3,3,3+,37C,1.44,1,1,0,1,Low Floor,Relatively New,Low,Unfurnished
7203.0,flat,3,3,3,37C,1.27,1,0,0,1,Low Floor,Relatively New,Low,Unfurnished
5405.0,flat,3,4,3,37C,1.1,1,1,0,0,Mid Floor,Relatively New,Low,Unfurnished
5384.0,flat,4,5,3,37C,1.4,1,1,1,1,Mid Floor,Relatively New,Low,Unfurnished
5454.0,flat,3,4,3,37C,0.99,0,1,0,0,Mid Floor,Relatively New,Low,Unfurnished
5449.0,flat,2,3,3,37C,0.86,1,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
5399.0,flat,3,4,3,37C,0.98,0,1,0,1,Mid Floor,Relatively New,Low,Unfurnished
5386.0,flat,2,3,3,37C,0.85,1,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
8983.0,flat,4,3,3,37D,1.79,0,0,0,1,High Floor,Relatively New,Low,High
8255.0,flat,3,3,3,37D,1.5,0,0,0,1,High Floor,Relatively New,Low,Medium
8078.0,flat,4,3,3,37D,1.77,1,1,1,1,High Floor,Relatively New,Low,Medium
8282.0,flat,3,3,3,37D,1.5,0,0,0,1,High Floor,Relatively New,Low,Medium
8105.0,flat,3,3,3,37D,1.49,0,0,0,1,High Floor,Relatively New,Low,Medium
8215.0,flat,4,3,3,37D,1.8,1,1,1,0,High Floor,Relatively New,Low,Medium
6343.0,flat,2,2,2,85,1.06,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
6433.0,flat,2,2,3,85,1.14,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
7588.0,flat,2,2,1,84,0.365,0,0,0,0,Mid Floor,Relatively New,Medium,High
7039.0,flat,2,2,1,84,0.34,0,0,0,0,Low Floor,Relatively New,High,Medium
5831.0,flat,2,2,1,84,0.34,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
7276.0,flat,2,2,1,84,0.35,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
6402.0,flat,2,2,3,85,1.05,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
7818.0,flat,3,3,2,49,1.72,0,0,0,0,Low Floor,Old,High,Medium
7948.0,flat,3,5,3,70,1.55,0,1,0,0,Mid Floor,Relatively New,High,Low
7692.0,flat,3,5,3,70,1.5,0,1,0,0,Mid Floor,Relatively New,High,High
9534.0,flat,4,4,3,56,2.05,0,1,0,1,Mid Floor,Relatively New,Low,High
8612.0,flat,3,2,3,56,2.11,0,0,0,1,Mid Floor,Relatively New,High,High
8137.0,flat,2,2,3,70A,1.18,0,0,1,0,Mid Floor,Newly House,High,Unfurnished
11500.0,flat,2,2,3,70A,1.15,0,0,1,0,Mid Floor,Newly House,High,Unfurnished
8400.0,flat,3,3,3+,70A,1.66,0,1,0,0,Mid Floor,Newly House,High,Unfurnished
8502.0,flat,3,3,3+,70A,1.68,0,1,0,0,Mid Floor,Newly House,High,Medium
16858.0,flat,3,4,2,108,3.95,0,1,0,0,High Floor,Relatively New,Low,Low
13925.0,flat,2,2,3,62,2.1,0,0,0,1,High Floor,Newly House,Low,High
8299.0,flat,3,3,3+,70A,1.64,0,1,0,0,Mid Floor,Newly House,High,Medium
8552.0,flat,3,3,3+,70A,1.69,0,1,0,0,Mid Floor,Newly House,High,Medium
2031.888888888889,flat,3,3,3,65,6.15,1,1,0,0,High Floor,Mid,Medium,High
2015.3333333333333,flat,3,3,3,65,6.1,1,1,0,0,High Floor,Mid,High,High
10338.0,flat,3,3,3+,82A,1.59,0,0,0,1,Mid Floor,Relatively New,High,High
5400.0,flat,3,4,3+,77,1.08,1,1,0,1,Mid Floor,Relatively New,High,Medium
5382.0,flat,3,4,3+,77,1.09,0,1,0,1,Mid Floor,Relatively New,High,Medium
9139.0,flat,2,2,2,70A,0.85,0,0,0,0,Mid Floor,Relatively New,Medium,High
16858.0,flat,3,5,2,108,3.95,0,1,0,0,High Floor,Newly House,High,Low
14611.0,flat,3,3,2,108,2.5,0,0,0,0,High Floor,Newly House,High,Low
7884.0,flat,4,4,3+,56,2.05,0,0,0,1,Mid Floor,Relatively New,Medium,High
8166.0,flat,4,4,3+,56,2.45,0,0,0,1,Low Floor,Relatively New,High,Medium
7500.0,flat,3,3,3+,56,1.5,0,1,0,0,Mid Floor,Relatively New,High,High
7631.0,flat,3,3,3+,52,1.45,0,0,0,1,Mid Floor,Relatively New,Medium,High
7317.0,flat,2,2,3,85,1.2,0,0,0,0,Mid Floor,Relatively New,High,High
14545.0,flat,3,3,3,65,2.4,1,1,0,0,Mid Floor,Relatively New,Low,High
11726.0,flat,3,3,2,81,2.5,0,1,0,0,High Floor,Relatively New,High,High
9011.0,flat,3,3,3,83,1.55,0,1,0,0,Mid Floor,Relatively New,High,Medium
9263.0,flat,3,3,3,83,1.76,0,1,0,0,Mid Floor,Relatively New,High,High
9263.0,flat,3,3,3,83,1.76,0,1,0,0,Mid Floor,Relatively New,High,High
6189.0,flat,3,4,2,80,1.4,0,0,1,0,Mid Floor,Mid,High,Unfurnished
5705.0,flat,3,3,3,80,1.1,0,1,0,0,Mid Floor,Mid,High,Unfurnished
11491.0,flat,3,3,2,81,2.45,0,1,0,0,Mid Floor,Relatively New,High,High
1951.111111111111,flat,3,4,1,58,3.8,0,1,0,0,High Floor,Mid,High,High
2743.111111111112,flat,3,4,3,54,5.75,0,1,0,0,High Floor,Relatively New,High,High
2728.555555555556,flat,4,5,3+,54,10.0,0,1,0,0,High Floor,Mid,High,High
2565.6666666666665,flat,3,4,3+,Mg Road,6.2,0,1,0,0,High Floor,Relatively New,High,High
9210.0,flat,3,3,3,83,1.75,0,1,0,0,Mid Floor,Relatively New,High,Medium
11257.0,flat,3,3,2,81,2.4,0,1,0,0,Mid Floor,Relatively New,High,High
9210.0,flat,3,3,3,83,1.75,0,1,0,0,Mid Floor,Relatively New,High,High
6189.0,flat,3,4,2,80,1.4,0,1,1,0,Mid Floor,Mid,High,Unfurnished
477.0,flat,2,2,1,95,0.245,0,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
4896.0,flat,1,1,1,95,0.175,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
540.0,flat,2,2,1,95,0.33,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
522.0,flat,3,2,1,95,0.38,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
549.0,flat,1,1,1,95,0.21,0,0,0,0,High Floor,Relatively New,Medium,Unfurnished
5463.0,flat,1,1,1,95,0.2,0,0,0,0,Mid Floor,Relatively New,Medium,Unfurnished
7407.0,flat,3,3,3,71,1.2,0,0,0,1,Mid Floor,Relatively New,Low,Medium
10370.0,flat,2,2,3,102,1.26,0,0,0,0,Mid Floor,Relatively New,Low,High
7486.0,flat,3,3,3+,103,1.34,1,0,0,0,High Floor,Relatively New,High,Unfurnished
7936.0,flat,4,4,3+,104,2.5,0,1,0,0,High Floor,Newly House,Low,Unfurnished
12542.0,flat,4,5,3+,111,3.7,0,1,0,0,High Floor,Relatively New,High,High
4000.0,flat,3,2,2,1,0.6,0,0,0,0,Mid Floor,Mid,Medium,Unfurnished
6406.0,flat,4,4,3+,84,2.2,0,1,0,0,High Floor,Relatively New,High,Unfurnished
2592.555555555556,flat,4,6,3+,54,7.0,0,1,1,0,High Floor,Mid,High,Medium
8253.0,flat,4,4,3+,104,2.6,0,1,0,0,High Floor,Relatively New,High,Unfurnished
2130.333333333333,flat,3,4,3,59,5.8,0,1,0,0,High Floor,Newly House,Low,High
9230.0,flat,3,3,3+,70,1.8,0,0,0,1,Mid Floor,Newly House,Low,Medium
9831.0,flat,2,2,2,74,1.4,0,0,0,0,High Floor,Newly House,High,Medium
7290.0,flat,4,4,3+,85,2.05,0,1,0,0,Mid Floor,Relatively New,Low,High
6720.0,flat,2,3,3,85,1.17,0,0,0,1,Mid Floor,Relatively New,Low,Medium
8190.0,flat,3,3,1,86,1.58,0,0,1,0,High Floor,Relatively New,High,High
8116.0,flat,3,3,3,90,1.25,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
5744.0,flat,3,2,1,95,0.37,0,0,1,0,Mid Floor,Relatively New,Medium,Medium
5899.0,flat,3,2,1,95,0.38,0,0,1,0,Low Floor,Relatively New,Medium,Medium
5827.0,flat,2,2,1,95,0.32,0,0,1,0,Mid Floor,Relatively New,Medium,Medium
5736.0,flat,2,2,1,95,0.315,0,0,1,0,Mid Floor,Relatively New,Medium,Medium
5463.0,flat,1,1,1,95,0.2,0,0,1,0,Mid Floor,Relatively New,Medium,Unfurnished
5599.0,flat,1,1,1,95,0.205,0,0,1,0,Low Floor,Relatively New,Medium,Unfurnished
7176.0,flat,3,5,3+,82,1.22,0,1,1,0,Mid Floor,Relatively New,High,High
9642.0,flat,3,3,3,84,1.35,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
8607.0,flat,2,2,1,71,0.55,0,0,0,0,Mid Floor,Relatively New,Low,Medium
5358.0,flat,4,4,2,92,1.12,0,1,0,0,High Floor,Relatively New,Medium,Unfurnished
5347.0,flat,4,4,3,92,1.1,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
5238.0,flat,3,3,2,92,0.68,0,0,1,0,High Floor,Relatively New,High,Unfurnished
5219.0,flat,4,3,3,92,1.19,0,1,0,0,High Floor,Relatively New,High,Unfurnished
8928.0,flat,2,2,1,102,0.475,0,0,0,0,Mid Floor,Relatively New,High,Medium
10350.0,flat,4,4,3+,109,2.95,0,1,0,0,Mid Floor,Relatively New,High,High
6261.0,flat,2,2,3,Palam Vihar,0.98,1,0,0,0,High Floor,Mid,High,Low
8072.0,flat,3,4,3+,Palam Vihar,1.55,0,1,0,0,Mid Floor,Mid,High,Medium
7137.0,flat,2,2,3,Palam Vihar,1.01,0,0,0,0,Low Floor,Mid,High,Medium
7890.0,flat,3,4,3+,Palam Vihar,1.51,0,1,0,0,Mid Floor,Mid,High,Medium
7865.0,flat,3,3,3+,Palam Vihar,1.4,0,0,0,0,Mid Floor,Mid,High,Medium
8281.0,flat,3,4,3+,Palam Vihar,1.59,0,1,0,0,High Floor,Mid,High,Medium
8632.0,flat,1,2,2,Palam Vihar,0.562,0,0,0,0,Mid Floor,Mid,High,High
9306.0,flat,3,4,3+,102,2.0,1,1,0,0,High Floor,Relatively New,High,High
10800.0,flat,3,4,3+,102,1.35,0,1,1,0,Mid Floor,Relatively New,High,Medium
8444.0,flat,3,3,3+,102,1.9,0,1,0,0,Low Floor,Relatively New,High,Medium
11333.0,flat,3,4,3+,102,1.7,0,1,1,0,Mid Floor,Relatively New,High,Medium
7419.0,flat,3,3,3,106,1.15,0,1,1,0,High Floor,Relatively New,High,Medium
5820.0,flat,3,3,3+,84,1.1,0,0,0,0,High Floor,Mid,High,Medium
7878.0,flat,3,3,3,102,1.3,0,1,0,0,Mid Floor,Relatively New,High,Medium
16934.0,flat,4,5,3,58,4.85,1,1,1,1,High Floor,Relatively New,Low,High
16000.0,flat,2,2,1,58,2.2,0,0,1,0,Mid Floor,Relatively New,Low,Medium
9259.0,flat,3,3,3,108,1.25,0,1,1,0,Low Floor,Relatively New,High,Medium
7738.0,flat,3,3,3+,108,1.55,0,1,1,0,Mid Floor,Relatively New,High,Medium
10259.0,flat,3,3,3+,102,1.9,0,0,1,0,High Floor,Newly House,High,Medium
8020.0,flat,3,4,3+,92,1.6,0,1,0,1,Mid Floor,Relatively New,High,High
14285.0,flat,4,5,3+,66,3.0,0,1,0,0,Mid Floor,Relatively New,Low,High
16000.0,flat,2,2,2,58,2.2,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
10726.0,flat,4,6,3+,112,5.2,0,1,1,0,High Floor,Relatively New,High,High
13224.0,flat,3,4,3,Dlf Phase,2.35,0,1,0,0,Mid Floor,Old,High,High
14025.0,flat,4,4,3+,65,2.77,1,1,0,0,Mid Floor,Relatively New,High,High
16363.0,flat,3,3,3,65,2.7,0,1,0,0,Mid Floor,Relatively New,High,High
14242.0,flat,3,3,3,65,2.35,1,1,0,0,Mid Floor,Relatively New,High,High
14126.0,flat,4,4,3+,65,2.79,1,1,0,0,Low Floor,Relatively New,High,High
13939.0,flat,3,4,3,65,2.3,1,1,1,0,Mid Floor,Relatively New,High,High
8750.0,flat,3,4,3+,56,2.1,0,0,0,1,Mid Floor,Old,High,Medium
10384.0,flat,3,2,2,56,1.35,0,0,0,1,Low Floor,Old,High,Unfurnished
9911.0,flat,3,4,3+,104,2.23,0,1,0,0,Mid Floor,Relatively New,High,High
9904.0,flat,4,4,3+,108,2.08,0,1,0,0,Mid Floor,Relatively New,High,Medium
8344.0,flat,3,3,3+,108,1.3,1,0,0,0,Mid Floor,Relatively New,High,Medium
9022.0,flat,2,2,1,102,0.48,0,0,0,0,Mid Floor,Relatively New,High,Low
14463.0,flat,3,3,3,108,2.33,0,0,0,0,High Floor,Relatively New,High,Medium
7201.0,flat,3,3,3,48,1.75,0,1,0,0,Mid Floor,Old,High,High
8376.0,flat,3,3,3,48,1.6,0,0,0,1,High Floor,Old,High,Medium
8787.0,flat,3,3,3,48,1.5,0,0,0,0,Low Floor,Old,High,Medium
10526.0,flat,3,3,3,49,1.9,0,0,0,1,Low Floor,Old,Low,Medium
13214.0,flat,4,5,3,60,3.7,0,1,0,0,Mid Floor,Relatively New,High,High
13392.0,flat,4,5,3,60,3.75,0,1,0,0,High Floor,Relatively New,High,Unfurnished
14418.0,flat,3,4,3,67,3.4,0,1,0,0,High Floor,Relatively New,High,Medium
10023.0,flat,3,4,3,109,2.2,0,1,0,0,Mid Floor,Relatively New,High,Medium
6666.0,flat,2,2,2,83,0.83,0,0,1,0,High Floor,Relatively New,High,Unfurnished
8787.0,flat,3,3,3,102,1.45,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
9195.0,flat,3,3,3,102,1.77,0,0,0,0,Low Floor,Relatively New,High,Medium
16454.0,flat,2,2,2,102,0.97,0,0,0,0,Mid Floor,Relatively New,High,Medium
8468.0,flat,3,3,3,102,2.35,1,1,0,0,High Floor,Relatively New,High,High
9105.0,flat,3,4,3,102,1.9,0,1,0,0,Mid Floor,Relatively New,High,Medium
8582.0,flat,2,2,1,86,0.43,1,0,0,0,Mid Floor,Newly House,Medium,Unfurnished
8307.0,flat,3,5,3,70,1.62,0,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
8659.0,flat,3,4,3+,85,1.99,0,1,0,0,High Floor,Relatively New,High,Medium
9111.0,flat,2,2,3,70,1.23,1,0,0,0,Low Floor,Relatively New,Medium,Unfurnished
8358.0,flat,3,5,3,70,1.63,0,1,0,0,High Floor,Relatively New,Medium,Unfurnished
8384.0,flat,3,5,3,70,1.64,0,1,0,0,Mid Floor,Relatively New,Medium,Unfurnished
9259.0,flat,2,2,3,70,1.25,1,0,0,0,Mid Floor,Relatively New,Medium,Unfurnished
6219.0,flat,4,4,3,109,1.9,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
6382.0,flat,3,2,2,109,1.2,0,0,0,0,Mid Floor,Relatively New,High,Medium
6404.0,flat,3,3,2,109,1.63,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
7052.0,flat,3,3,2,90,1.23,0,0,0,1,High Floor,Relatively New,Low,Unfurnished
8582.0,flat,2,2,1,86,0.43,0,0,0,1,Mid Floor,Newly House,Medium,Unfurnished
6524.0,flat,2,2,3,85,1.07,0,0,1,0,High Floor,Relatively New,High,Unfurnished
6757.0,flat,4,5,3+,85,1.73,0,1,0,0,Mid Floor,Relatively New,Low,Unfurnished
6839.0,flat,3,4,2,85,1.45,0,1,0,0,Mid Floor,Newly House,Low,Unfurnished
10394.0,flat,3,3,3,82A,1.87,0,0,1,0,High Floor,Mid,Medium,Unfurnished
10176.0,flat,3,3,3,82A,1.85,0,0,0,1,High Floor,Mid,Medium,Unfurnished
7900.0,flat,4,4,3+,90,1.75,0,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
8310.0,flat,2,2,3,86,1.23,1,0,0,0,High Floor,Relatively New,Low,Unfurnished
8445.0,flat,2,2,3,86,1.25,1,0,0,0,High Floor,Mid,Low,Unfurnished
11551.0,flat,4,6,3+,112,5.6,0,1,0,0,Mid Floor,Relatively New,High,High
8011.0,flat,3,3,3,81,1.45,0,0,0,1,Mid Floor,Relatively New,High,High
10481.0,flat,4,4,3+,82A,2.7,0,1,0,0,High Floor,Mid,Medium,Unfurnished
8483.0,flat,2,2,1,86,0.425,1,1,1,1,Low Floor,Newly House,Medium,Unfurnished
12356.0,flat,4,4,3+,81,3.45,0,1,0,0,High Floor,Mid,High,Unfurnished
11805.0,flat,4,4,3+,81,3.25,0,1,0,0,High Floor,Mid,Low,Unfurnished
3783.0,flat,2,2,1,37C,0.35,0,0,0,0,Mid Floor,Relatively New,High,Medium
3567.0,flat,2,2,1,37C,0.33,0,0,0,0,Mid Floor,Relatively New,High,Medium
6111.0,flat,3,3,3,37D,1.1,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
6000.0,flat,3,3,3,37D,1.08,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
7730.0,flat,3,3,3,37D,1.4,0,0,0,0,Mid Floor,Relatively New,High,High
7530.0,flat,4,3,3+,37D,1.65,0,0,0,0,Mid Floor,Relatively New,High,High
7622.0,flat,4,4,3,37D,1.67,0,0,0,0,High Floor,Relatively New,High,High
8006.0,flat,3,3,3,37D,1.45,0,0,0,0,Mid Floor,Relatively New,High,Medium
10046.0,flat,3,3,3,102,2.61,1,1,0,0,High Floor,Relatively New,Low,Medium
7787.0,flat,3,3,3+,103,1.32,1,0,0,0,Mid Floor,Relatively New,Low,Medium
8787.0,flat,3,3,3,102,1.45,0,1,0,0,Mid Floor,Relatively New,Low,Medium
513.0,flat,1,1,2,Sohna,0.28,1,0,0,0,Low Floor,Relatively New,Low,Unfurnished
5775.0,flat,2,2,3,Sohna,0.73,0,0,1,0,Mid Floor,Relatively New,Low,Unfurnished
4907.0,flat,2,2,3+,Sohna,0.715,1,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
5181.0,flat,2,2,3,Sohna,0.655,0,0,1,0,High Floor,Relatively New,Low,Unfurnished
6254.0,flat,3,3,3,Sohna,0.9,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
6404.0,flat,3,3,3,Sohna,0.775,0,0,1,0,Low Floor,Relatively New,High,Low
6071.0,flat,3,3,3,Sohna,0.7,0,0,1,0,Low Floor,Relatively New,High,Low
6295.0,flat,2,2,2,Sohna,0.532,0,0,1,0,Low Floor,Relatively New,High,Low
6326.0,flat,2,2,2,Sohna,0.52,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
6289.0,flat,3,3,3,Sohna,0.905,0,0,1,0,Low Floor,Relatively New,High,Low
6386.0,flat,2,2,2,Sohna,0.525,0,0,1,0,Low Floor,Relatively New,High,Low
6916.0,flat,3,4,3,37C,1.2,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
6912.0,flat,3,4,3,37C,1.22,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
7035.0,flat,3,3,3+,37C,1.4,0,1,0,0,Mid Floor,Relatively New,High,Unfurnished
5752.0,flat,2,2,3,Sohna,0.73,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
4975.0,flat,2,2,3+,Sohna,0.725,1,0,0,0,High Floor,Relatively New,High,Unfurnished
5735.0,flat,2,2,3,Sohna,0.725,0,0,0,0,Mid Floor,Relatively New,High,Low
5991.0,flat,2,2,3,Sohna,0.725,0,0,1,0,Mid Floor,Relatively New,High,Low
6331.0,flat,2,2,2,Sohna,0.535,0,0,1,0,Mid Floor,Relatively New,High,Low
5537.0,flat,2,2,3,Sohna,0.67,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
6446.0,flat,3,3,3,Sohna,0.78,0,0,1,0,Mid Floor,Relatively New,High,Unfurnished
5637.0,flat,2,2,2,Sohna,0.65,0,0,1,0,Low Floor,Relatively New,High,Unfurnished
11864.0,flat,4,5,3+,111,3.5,0,1,0,0,Mid Floor,Relatively New,Low,High
12999.0,flat,4,4,3+,66,4.85,1,1,1,0,High Floor,Relatively New,High,High
6967.0,flat,4,4,3+,90,1.9,0,1,0,0,High Floor,Relatively New,High,Medium
7811.0,flat,3,5,3,99A,1.56,0,1,0,1,Mid Floor,Newly House,Low,Medium
13769.0,flat,4,5,3+,72,4.0,0,1,0,0,Mid Floor,Relatively New,High,High
14655.0,flat,3,3,3+,67,3.0,0,0,0,0,Mid Floor,Relatively New,High,High
15384.0,flat,3,3,3+,72,3.3,0,1,0,0,Mid Floor,Relatively New,High,High
12352.0,flat,3,4,2,66,2.1,0,1,0,0,High Floor,Relatively New,High,High
10555.0,flat,3,4,2,66,1.9,0,1,0,0,Mid Floor,Relatively New,High,High
13064.0,flat,3,2,3,66,2.4,0,1,0,0,Mid Floor,Relatively New,High,High
13342.0,flat,2,2,3,74,1.52,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
12333.0,flat,2,2,3,74,1.48,0,0,0,0,High Floor,Relatively New,High,Unfurnished
8609.0,flat,3,4,3+,81,2.29,1,1,0,0,Mid Floor,Relatively New,High,High
2053.777777777778,flat,3,4,3,58,4.0,0,1,0,0,Mid Floor,Old,Low,High
10588.0,flat,4,5,3,110,3.6,0,1,0,0,Mid Floor,Relatively New,High,Medium
9650.0,flat,3,3,2,Gwal Pahari,1.38,0,0,0,0,Low Floor,Relatively New,High,Medium
10501.0,flat,3,4,3,109,2.2,0,1,0,0,High Floor,Relatively New,High,Medium
11572.0,flat,5,5,3+,110,4.49,0,1,0,0,Mid Floor,Relatively New,High,High
10264.0,flat,4,5,3,110,3.49,0,1,0,0,Mid Floor,Relatively New,High,Medium
10882.0,flat,4,5,3,110,3.7,0,1,0,0,Mid Floor,Relatively New,High,High
8606.0,flat,3,3,3,102,1.42,0,0,0,1,Mid Floor,Relatively New,Low,Unfurnished
14097.0,flat,4,4,3+,67,4.5,0,1,1,0,Low Floor,Relatively New,Low,Medium
8078.0,flat,3,3,3+,104,1.85,0,1,0,0,High Floor,Relatively New,High,Unfurnished
8317.0,flat,4,4,3+,104,2.62,0,1,0,0,High Floor,Relatively New,High,Unfurnished
6162.0,flat,3,3,3+,83,1.1,0,0,0,0,Mid Floor,Relatively New,High,Medium
8531.0,flat,2,2,3,79,1.33,1,0,0,0,Mid Floor,Relatively New,High,Unfurnished
8524.0,flat,2,2,3,79,1.34,1,0,0,0,Low Floor,Relatively New,High,Unfurnished
8532.0,flat,2,2,3,79,1.18,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
6574.0,flat,2,2,3,83,0.95,0,0,0,0,Mid Floor,Relatively New,High,Medium
